r_cm,E_Vcm,alpha_invcm,phi_w
0.0125776,10658.1,118.184,0.575362
0.0125874,10650,117.967,0.57523
0.0125973,10641.8,117.751,0.575099
0.0126071,10633.7,117.534,0.574968
0.012617,10625.7,117.317,0.574838
0.0126268,10617.6,117.101,0.574707
0.0126367,10609.5,116.885,0.574576
0.0126465,10601.5,116.669,0.574446
0.0126564,10593.4,116.453,0.574315
0.0126662,10585.4,116.237,0.574185
0.0126761,10577.4,116.021,0.574055
0.0126859,10569.4,115.805,0.573925
0.0126958,10561.4,115.59,0.573795
0.0127056,10553.4,115.375,0.573665
0.0127155,10545.5,115.16,0.573535
0.0127253,10537.5,114.945,0.573405
0.0127352,10529.6,114.73,0.573275
0.012745,10521.7,114.515,0.573146
0.0127549,10513.8,114.301,0.573017
0.0127647,10505.9,114.086,0.572887
0.0127746,10498,113.872,0.572758
0.0127844,10490.1,113.658,0.572629
0.0127943,10482.2,113.444,0.5725
0.0128041,10474.4,113.231,0.572371
0.012814,10466.5,113.017,0.572242
0.0128238,10458.7,112.804,0.572113
0.0128337,10450.9,112.591,0.571985
0.0128435,10443.1,112.378,0.571856
0.0128534,10435.3,112.165,0.571728
0.0128632,10427.5,111.953,0.5716
0.0128731,10419.8,111.74,0.571471
0.0128829,10412,111.528,0.571343
0.0128928,10404.3,111.316,0.571215
0.0129026,10396.6,111.104,0.571087
0.0129125,10388.8,110.893,0.570959
0.0129223,10381.1,110.682,0.570832
0.0129322,10373.4,110.47,0.570704
0.012942,10365.8,110.259,0.570576
0.0129519,10358.1,110.049,0.570449
0.0129617,10350.4,109.838,0.570322
0.0129716,10342.8,109.628,0.570194
0.0129814,10335.2,109.418,0.570067
0.0129913,10327.5,109.208,0.56994
0.0130011,10319.9,108.998,0.569813
0.013011,10312.3,108.789,0.569686
0.0130208,10304.7,108.58,0.56956
0.0130307,10297.2,108.371,0.569433
0.0130405,10289.6,108.162,0.569306
0.0130504,10282.1,107.953,0.56918
0.0130602,10274.5,107.745,0.569053
0.0130701,10267,107.537,0.568927
0.0130799,10259.5,107.329,0.568801
0.0130898,10252,107.121,0.568675
0.0130996,10244.5,106.914,0.568549
0.0131095,10237,106.707,0.568423
0.0131193,10229.5,106.5,0.568297
0.0131292,10222,106.293,0.568171
0.013139,10214.6,106.087,0.568046
0.0131489,10207.2,105.881,0.56792
0.0131587,10199.7,105.675,0.567795
0.0131686,10192.3,105.469,0.567669
0.0131784,10184.9,105.264,0.567544
0.0131883,10177.5,105.059,0.567419
0.0131981,10170.1,104.854,0.567294
0.013208,10162.8,104.649,0.567169
0.0132178,10155.4,104.445,0.567044
0.0132277,10148.1,104.24,0.566919
0.0132375,10140.7,104.037,0.566795
0.0132474,10133.4,103.833,0.56667
0.0132572,10126.1,103.63,0.566546
0.0132671,10118.8,103.426,0.566421
0.0132769,10111.5,103.224,0.566297
0.0132868,10104.2,103.021,0.566173
0.0132966,10096.9,102.819,0.566049
0.0133065,10089.7,102.617,0.565925
0.0133163,10082.4,102.415,0.565801
0.0133262,10075.2,102.213,0.565677
0.013336,10068,102.012,0.565553
0.0133459,10060.7,101.811,0.565429
0.0133557,10053.5,101.61,0.565306
0.0133656,10046.3,101.41,0.565182
0.0133754,10039.2,101.21,0.565059
0.0133853,10032,101.01,0.564936
0.0133951,10024.8,100.81,0.564812
0.013405,10017.7,100.611,0.564689
0.0134148,10010.5,100.412,0.564566
0.0134247,10003.4,100.213,0.564443
0.0134345,9996.28,100.015,0.56432
0.0134444,9989.17,99.8164,0.564198
0.0134542,9982.07,99.6185,0.564075
0.0134641,9974.98,99.4208,0.563952
0.0134739,9967.9,99.2235,0.56383
0.0134838,9960.84,99.0264,0.563707
0.0134936,9953.78,98.8297,0.563585
0.0135035,9946.73,98.6332,0.563463
0.0135133,9939.7,98.437,0.563341
0.0135232,9932.67,98.2411,0.563219
0.013533,9925.66,98.0455,0.563097
