t_center_ns,dt_ns,count
64.72861016,0.3045942112,305
65.03320437,0.3045942112,331
65.33779859,0.3045942112,291
65.6423928,0.3045942112,324
65.94698701,0.3045942112,297
66.25158122,0.3045942112,330
66.55617543,0.3045942112,349
66.86076964,0.3045942112,340
67.16536385,0.3045942112,288
67.46995806,0.3045942112,313
67.77455228,0.3045942112,294
68.07914649,0.3045942112,288
68.3837407,0.3045942112,310
68.68833491,0.3045942112,355
68.99292912,0.3045942112,326
69.29752333,0.3045942112,304
69.60211754,0.3045942112,321
69.90671175,0.3045942112,307
70.21130597,0.3045942112,317
70.51590018,0.3045942112,334
70.82049439,0.3045942112,305
71.1250886,0.3045942112,285
71.42968281,0.3045942112,326
71.73427702,0.3045942112,314
72.03887123,0.3045942112,325
72.34346544,0.3045942112,311
72.64805966,0.3045942112,324
72.95265387,0.3045942112,310
73.25724808,0.3045942112,308
73.56184229,0.3045942112,320
73.8664365,0.3045942112,305
74.17103071,0.3045942112,324
74.47562492,0.3045942112,299
74.78021913,0.3045942112,311
75.08481334,0.3045942112,302
75.38940756,0.3045942112,305
75.69400177,0.3045942112,335
75.99859598,0.3045942112,294
76.30319019,0.3045942112,321
76.6077844,0.3045942112,313
76.91237861,0.3045942112,282
77.21697282,0.3045942112,308
77.52156703,0.3045942112,303
77.82616125,0.3045942112,342
78.13075546,0.3045942112,310
78.43534967,0.3045942112,329
78.73994388,0.3045942112,333
79.04453809,0.3045942112,308
79.3491323,0.3045942112,358
79.65372651,0.3045942112,339
79.95832072,0.3045942112,303
80.26291494,0.3045942112,332
80.56750915,0.3045942112,292
80.87210336,0.3045942112,303
81.17669757,0.3045942112,295
81.48129178,0.3045942112,318
81.78588599,0.3045942112,292
82.0904802,0.3045942112,292
82.39507441,0.3045942112,319
82.69966862,0.3045942112,320
83.00426284,0.3045942112,324
83.30885705,0.3045942112,292
83.61345126,0.3045942112,315
83.91804547,0.3045942112,310
84.22263968,0.3045942112,293
84.52723389,0.3045942112,292
84.8318281,0.3045942112,311
85.13642231,0.3045942112,256
85.44101653,0.3045942112,261
85.74561074,0.3045942112,262
86.05020495,0.3045942112,284
86.35479916,0.3045942112,345
86.65939337,0.3045942112,306
86.96398758,0.3045942112,285
87.26858179,0.3045942112,291
87.573176,0.3045942112,272
87.87777022,0.3045942112,254
88.18236443,0.3045942112,305
88.48695864,0.3045942112,249
88.79155285,0.3045942112,245
89.09614706,0.3045942112,270
89.40074127,0.3045942112,250
89.70533548,0.3045942112,283
90.00992969,0.3045942112,276
90.31452391,0.3045942112,257
90.61911812,0.3045942112,231
90.92371233,0.3045942112,237
91.22830654,0.3045942112,223
91.53290075,0.3045942112,253
91.83749496,0.3045942112,245
92.14208917,0.3045942112,222
92.44668338,0.3045942112,215
92.75127759,0.3045942112,207
93.05587181,0.3045942112,215
93.36046602,0.3045942112,221
93.66506023,0.3045942112,218
93.96965444,0.3045942112,220
94.27424865,0.3045942112,182
94.57884286,0.3045942112,190
94.88343707,0.3045942112,186
95.18803128,0.3045942112,193
95.4926255,0.3045942112,179
95.79721971,0.3045942112,181
96.10181392,0.3045942112,144
96.40640813,0.3045942112,175
96.71100234,0.3045942112,169
97.01559655,0.3045942112,171
97.32019076,0.3045942112,163
97.62478497,0.3045942112,168
97.92937919,0.3045942112,118
98.2339734,0.3045942112,126
98.53856761,0.3045942112,126
98.84316182,0.3045942112,103
99.14775603,0.3045942112,110
99.45235024,0.3045942112,112
99.75694445,0.3045942112,98
100.0615387,0.3045942112,96
100.3661329,0.3045942112,95
100.6707271,0.3045942112,94
100.9753213,0.3045942112,79
101.2799155,0.3045942112,79
101.5845097,0.3045942112,67
101.8891039,0.3045942112,81
102.1936981,0.3045942112,83
102.4982924,0.3045942112,59
102.8028866,0.3045942112,54
103.1074808,0.3045942112,58
103.412075,0.3045942112,65
103.7166692,0.3045942112,44
104.0212634,0.3045942112,44
104.3258576,0.3045942112,35
104.6304518,0.3045942112,44
104.935046,0.3045942112,44
105.2396403,0.3045942112,39
105.5442345,0.3045942112,34
105.8488287,0.3045942112,33
106.1534229,0.3045942112,34
106.4580171,0.3045942112,28
106.7626113,0.3045942112,22
107.0672055,0.3045942112,17
107.3717997,0.3045942112,34
107.6763939,0.3045942112,17
107.9809882,0.3045942112,26
108.2855824,0.3045942112,25
108.5901766,0.3045942112,17
108.8947708,0.3045942112,19
109.199365,0.3045942112,9
109.5039592,0.3045942112,13
109.8085534,0.3045942112,12
110.1131476,0.3045942112,7
110.4177418,0.3045942112,9
110.7223361,0.3045942112,9
111.0269303,0.3045942112,7
111.3315245,0.3045942112,12
111.6361187,0.3045942112,4
111.9407129,0.3045942112,9
112.2453071,0.3045942112,5
112.5499013,0.3045942112,3
112.8544955,0.3045942112,13
113.1590897,0.3045942112,1
113.463684,0.3045942112,4
113.7682782,0.3045942112,1
114.0728724,0.3045942112,0
114.3774666,0.3045942112,3
114.6820608,0.3045942112,5
114.986655,0.3045942112,5
115.2912492,0.3045942112,2
115.5958434,0.3045942112,0
115.9004376,0.3045942112,2
116.2050319,0.3045942112,1
116.5096261,0.3045942112,1
116.8142203,0.3045942112,2
117.1188145,0.3045942112,3
117.4234087,0.3045942112,1
117.7280029,0.3045942112,1
118.0325971,0.3045942112,1
118.3371913,0.3045942112,0
118.6417855,0.3045942112,1
118.9463798,0.3045942112,0
119.250974,0.3045942112,1
119.5555682,0.3045942112,0
119.8601624,0.3045942112,1
120.1647566,0.3045942112,0
120.4693508,0.3045942112,0
120.773945,0.3045942112,0
121.0785392,0.3045942112,0
121.3831334,0.3045942112,0
121.6877277,0.3045942112,1
