r_cm,E_Vcm,alpha_invcm,phi_w
0.0233141,5338.23,8.36454,0.475958
0.0233239,5336.17,8.34978,0.475888
0.0233338,5334.11,8.33502,0.475818
0.0233436,5332.04,8.32027,0.475748
0.0233535,5329.98,8.30551,0.475678
0.0233633,5327.93,8.29076,0.475608
0.0233732,5325.87,8.27601,0.475538
0.023383,5323.82,8.26126,0.475469
0.0233929,5321.77,8.24652,0.475399
0.0234027,5319.72,8.23178,0.475329
0.0234126,5317.67,8.21704,0.475259
0.0234224,5315.62,8.2023,0.47519
0.0234323,5313.58,8.18757,0.47512
0.0234421,5311.53,8.17284,0.47505
0.023452,5309.49,8.15812,0.474981
0.0234618,5307.45,8.1434,0.474911
0.0234717,5305.41,8.12868,0.474842
0.0234815,5303.38,8.11397,0.474772
0.0234914,5301.34,8.09926,0.474703
0.0235012,5299.31,8.08456,0.474633
0.0235111,5297.28,8.06986,0.474564
0.0235209,5295.25,8.05517,0.474494
0.0235308,5293.23,8.04048,0.474425
0.0235406,5291.2,8.0258,0.474356
0.0235505,5289.18,8.01112,0.474286
0.0235603,5287.16,7.99645,0.474217
0.0235702,5285.14,7.98178,0.474148
0.02358,5283.12,7.96712,0.474079
0.0235899,5281.1,7.95246,0.474009
0.0235997,5279.09,7.93781,0.47394
0.0236096,5277.07,7.92317,0.473871
0.0236194,5275.06,7.90853,0.473802
0.0236293,5273.05,7.8939,0.473733
0.0236391,5271.05,7.87927,0.473664
0.023649,5269.04,7.86466,0.473595
0.0236588,5267.04,7.85004,0.473526
0.0236687,5265.03,7.83544,0.473457
0.0236785,5263.03,7.82084,0.473388
0.0236884,5261.03,7.80625,0.473319
0.0236982,5259.04,7.79167,0.47325
0.0237081,5257.04,7.77709,0.473181
0.0237179,5255.05,7.76253,0.473112
0.0237278,5253.06,7.74796,0.473044
0.0237376,5251.07,7.73341,0.472975
0.0237475,5249.08,7.71887,0.472906
0.0237573,5247.09,7.70433,0.472837
0.0237672,5245.1,7.6898,0.472769
0.023777,5243.12,7.67528,0.4727
0.0237869,5241.14,7.66077,0.472632
0.0237967,5239.16,7.64627,0.472563
0.0238066,5237.18,7.63177,0.472494
0.0238164,5235.21,7.61729,0.472426
0.0238263,5233.23,7.60281,0.472357
0.0238361,5231.26,7.58834,0.472289
0.023846,5229.29,7.57389,0.47222
0.0238558,5227.32,7.55944,0.472152
0.0238657,5225.35,7.545,0.472084
0.0238755,5223.38,7.53057,0.472015
0.0238854,5221.42,7.51615,0.471947
0.0238952,5219.45,7.50174,0.471879
0.0239051,5217.49,7.48733,0.47181
0.0239149,5215.53,7.47294,0.471742
0.0239248,5213.58,7.45856,0.471674
0.0239346,5211.62,7.44419,0.471606
0.0239445,5209.67,7.42983,0.471538
0.0239543,5207.71,7.41548,0.47147
0.0239642,5205.76,7.40114,0.471401
0.023974,5203.81,7.38681,0.471333
0.0239839,5201.87,7.37249,0.471265
0.0239937,5199.92,7.35819,0.471197
0.0240036,5197.97,7.34389,0.471129
0.0240134,5196.03,7.3296,0.471061
0.0240233,5194.09,7.31533,0.470993
0.0240331,5192.15,7.30107,0.470926
0.024043,5190.21,7.28681,0.470858
0.0240528,5188.28,7.27257,0.47079
0.0240627,5186.34,7.25835,0.470722
0.0240725,5184.41,7.24413,0.470654
0.0240824,5182.48,7.22992,0.470586
0.0240922,5180.55,7.21573,0.470519
0.0241021,5178.62,7.20155,0.470451
0.0241119,5176.7,7.18738,0.470383
0.0241218,5174.77,7.17322,0.470316
0.0241316,5172.85,7.15908,0.470248
0.0241415,5170.93,7.14494,0.47018
0.0241513,5169.01,7.13082,0.470113
0.0241612,5167.09,7.11671,0.470045
0.024171,5165.17,7.10262,0.469978
0.0241809,5163.26,7.08853,0.46991
0.0241907,5161.35,7.07446,0.469843
0.0242006,5159.44,7.06041,0.469775
0.0242104,5157.53,7.04636,0.469708
0.0242203,5155.62,7.03233,0.469641
0.0242301,5153.71,7.01831,0.469573
0.02424,5151.81,7.00431,0.469506
0.0242498,5149.9,6.99032,0.469439
0.0242597,5148,6.97634,0.469371
0.0242695,5146.1,6.96237,0.469304
0.0242794,5144.2,6.94842,0.469237
0.0242892,5142.31,6.93449,0.46917
0.0242991,5140.41,6.92056,0.469103
0.0243089,5138.52,6.90665,0.469036
0.0243188,5136.63,6.89276,0.468968
0.0243286,5134.74,6.87887,0.468901
0.0243385,5132.85,6.86501,0.468834
0.0243483,5130.96,6.85115,0.468767
0.0243582,5129.07,6.83731,0.4687
0.024368,5127.19,6.82349,0.468633
0.0243779,5125.31,6.80967,0.468566
